Sentence Number,Word Count,Common Word Count,Uncommon Word Count,Uncommon Length Ratio,Uncommon Common Ratio,Article Position,Uncommon Score
12,19,7,11,0.5789473684210527,1.5714285714285714,27.27272727272727,18
36,16,9,7,0.4375,0.7777777777777778,81.81818181818183,17
15,19,7,11,0.5789473684210527,1.5714285714285714,34.090909090909086,17
24,17,9,7,0.4117647058823529,0.7777777777777778,54.54545454545454,16
1,20,11,8,0.4,0.7272727272727273,2.272727272727273,16
42,23,13,9,0.391304347826087,0.6923076923076923,95.45454545454545,13
41,18,10,7,0.3888888888888889,0.7,93.18181818181817,13
39,6,2,3,0.5,1.5,88.63636363636364,13
21,11,4,6,0.5454545454545454,1.5,47.72727272727273,13
31,17,9,8,0.47058823529411764,0.8888888888888888,70.45454545454545,11
23,15,7,7,0.4666666666666667,1.0,52.27272727272727,11
27,13,6,6,0.46153846153846156,1.0,61.36363636363637,8
43,18,11,6,0.3333333333333333,0.5454545454545454,97.72727272727273,7
18,8,5,3,0.375,0.6,40.909090909090914,6
4,5,2,3,0.6,1.5,9.090909090909092,6
33,4,0,3,0.75,3.0,75.0,4
22,5,1,3,0.6,3.0,50.0,4
7,46,12,31,0.6739130434782609,2.5833333333333335,43.75,75
0,36,17,17,0.4722222222222222,1.0,0.0,53
6,25,8,16,0.64,2.0,37.5,44
13,45,21,24,0.5333333333333333,1.1428571428571428,81.25,32
2,26,8,17,0.6538461538461539,2.125,12.5,32
14,22,8,13,0.5909090909090909,1.625,87.5,25
11,27,12,15,0.5555555555555556,1.25,68.75,24
15,23,8,14,0.6086956521739131,1.75,93.75,22
3,19,9,9,0.47368421052631576,1.0,18.75,20
10,27,9,17,0.6296296296296297,1.8888888888888888,62.5,17
9,10,3,7,0.7,2.3333333333333335,56.25,17
5,21,9,12,0.5714285714285714,1.3333333333333333,31.25,17
1,15,5,9,0.6,1.8,6.25,16
8,10,3,6,0.6,2.0,50.0,15
4,9,2,6,0.6666666666666666,3.0,25.0,10
12,8,2,4,0.5,2.0,75.0,6
22,41,11,28,0.6829268292682927,2.5454545454545454,32.35294117647059,67
21,43,19,23,0.5348837209302325,1.2105263157894737,30.88235294117647,60
26,38,18,19,0.5,1.0555555555555556,38.23529411764706,58
24,31,11,19,0.6129032258064516,1.7272727272727273,35.294117647058826,57
27,53,18,33,0.6226415094339622,1.8333333333333333,39.705882352941174,56
54,62,32,29,0.46774193548387094,0.90625,79.41176470588235,54
48,38,16,21,0.5526315789473685,1.3125,70.58823529411765,52
57,40,18,21,0.525,1.1666666666666667,83.82352941176471,51
50,41,14,26,0.6341463414634146,1.8571428571428572,73.52941176470588,51
13,30,12,17,0.5666666666666667,1.4166666666666667,19.11764705882353,50
7,55,24,30,0.5454545454545454,1.25,10.294117647058822,50
4,41,16,24,0.5853658536585366,1.5,5.88235294117647,48
60,39,19,19,0.48717948717948717,1.0,88.23529411764706,47
61,27,8,19,0.7037037037037037,2.375,89.70588235294117,46
1,61,29,32,0.5245901639344263,1.103448275862069,1.4705882352941175,46
40,40,19,21,0.525,1.105263157894737,58.82352941176471,45
39,31,9,21,0.6774193548387096,2.3333333333333335,57.35294117647059,45
18,29,7,21,0.7241379310344828,3.0,26.47058823529412,45
47,52,20,31,0.5961538461538461,1.55,69.11764705882352,43
41,43,23,19,0.4418604651162791,0.8260869565217391,60.29411764705882,41
38,30,9,20,0.6666666666666666,2.2222222222222223,55.88235294117647,40
33,36,13,21,0.5833333333333334,1.6153846153846154,48.529411764705884,40
23,24,9,14,0.5833333333333334,1.5555555555555556,33.82352941176471,40
14,35,14,20,0.5714285714285714,1.4285714285714286,20.588235294117645,40
59,39,18,20,0.5128205128205128,1.1111111111111112,86.76470588235294,39
55,38,20,17,0.4473684210526316,0.85,80.88235294117648,39
12,34,15,19,0.5588235294117647,1.2666666666666666,17.647058823529413,38
2,44,20,21,0.4772727272727273,1.05,2.941176470588235,38
11,24,12,11,0.4583333333333333,0.9166666666666666,16.176470588235293,35
37,12,4,7,0.5833333333333334,1.75,54.41176470588235,34
25,25,7,17,0.68,2.4285714285714284,36.76470588235294,34
35,42,19,23,0.5476190476190477,1.2105263157894737,51.470588235294116,33
20,22,9,12,0.5454545454545454,1.3333333333333333,29.411764705882355,33
16,27,9,18,0.6666666666666666,2.0,23.52941176470588,33
34,28,10,17,0.6071428571428571,1.7,50.0,32
28,23,9,14,0.6086956521739131,1.5555555555555556,41.17647058823529,32
17,25,9,15,0.6,1.6666666666666667,25.0,32
3,34,18,15,0.4411764705882353,0.8333333333333334,4.411764705882353,31
58,28,15,13,0.4642857142857143,0.8666666666666667,85.29411764705883,30
44,28,7,20,0.7142857142857143,2.857142857142857,64.70588235294117,29
19,21,8,12,0.5714285714285714,1.5,27.941176470588236,29
51,30,11,18,0.6,1.6363636363636365,75.0,28
56,24,9,14,0.5833333333333334,1.5555555555555556,82.35294117647058,27
52,16,5,11,0.6875,2.2,76.47058823529412,26
36,20,8,12,0.6,1.5,52.94117647058824,26
8,19,6,12,0.631578947368421,2.0,11.76470588235294,26
49,25,14,10,0.4,0.7142857142857143,72.05882352941177,25
45,27,12,14,0.5185185185185185,1.1666666666666667,66.17647058823529,25
0,22,8,12,0.5454545454545454,1.5,0.0,25
29,15,6,8,0.5333333333333333,1.3333333333333333,42.64705882352941,23
10,19,9,10,0.5263157894736842,1.1111111111111112,14.705882352941178,23
32,27,12,14,0.5185185185185185,1.1666666666666667,47.05882352941176,22
62,16,7,8,0.5,1.1428571428571428,91.17647058823529,21
65,24,12,11,0.4583333333333333,0.9166666666666666,95.58823529411765,20
63,33,20,13,0.3939393939393939,0.65,92.64705882352942,20
31,27,13,13,0.48148148148148145,1.0,45.588235294117645,20
30,19,6,13,0.6842105263157895,2.1666666666666665,44.11764705882353,20
64,21,11,9,0.42857142857142855,0.8181818181818182,94.11764705882352,19
6,12,4,8,0.6666666666666666,2.0,8.823529411764707,17
9,14,6,7,0.5,1.1666666666666667,13.23529411764706,14
15,15,9,5,0.3333333333333333,0.5555555555555556,22.058823529411764,13
53,18,9,8,0.4444444444444444,0.8888888888888888,77.94117647058823,11
43,11,5,6,0.5454545454545454,1.2,63.23529411764706,9
42,13,7,5,0.38461538461538464,0.7142857142857143,61.76470588235294,9
5,10,5,4,0.4,0.8,7.352941176470589,9
67,7,3,3,0.42857142857142855,1.0,98.52941176470588,7
66,9,4,4,0.4444444444444444,1.0,97.05882352941177,7
46,11,7,3,0.2727272727272727,0.42857142857142855,67.64705882352942,3
114,31,10,20,0.6451612903225806,2.0,81.42857142857143,187
112,48,23,24,0.5,1.0434782608695652,80.0,181
107,37,14,22,0.5945945945945946,1.5714285714285714,76.42857142857142,158
3,75,36,38,0.5066666666666667,1.0555555555555556,2.142857142857143,152
96,27,10,15,0.5555555555555556,1.5,68.57142857142857,151
1,36,12,24,0.6666666666666666,2.0,0.7142857142857143,146
21,46,26,19,0.41304347826086957,0.7307692307692307,15.0,145
88,34,11,23,0.6764705882352942,2.090909090909091,62.857142857142854,143
53,35,13,21,0.6,1.6153846153846154,37.857142857142854,136
20,33,12,20,0.6060606060606061,1.6666666666666667,14.285714285714285,136
104,28,11,16,0.5714285714285714,1.4545454545454546,74.28571428571429,134
111,43,16,26,0.6046511627906976,1.625,79.28571428571428,133
106,44,22,21,0.4772727272727273,0.9545454545454546,75.71428571428571,133
58,29,10,18,0.6206896551724138,1.8,41.42857142857143,132
92,32,13,18,0.5625,1.3846153846153846,65.71428571428571,129
73,27,14,13,0.48148148148148145,0.9285714285714286,52.142857142857146,127
131,47,20,26,0.5531914893617021,1.3,93.57142857142857,123
56,45,23,22,0.4888888888888889,0.9565217391304348,40.0,123
29,45,23,20,0.4444444444444444,0.8695652173913043,20.714285714285715,121
12,40,23,17,0.425,0.7391304347826086,8.571428571428571,119
13,48,23,24,0.5,1.0434782608695652,9.285714285714286,116
11,50,20,30,0.6,1.5,7.857142857142857,116
108,22,10,12,0.5454545454545454,1.2,77.14285714285715,114
89,20,8,11,0.55,1.375,63.57142857142857,111
84,28,13,15,0.5357142857142857,1.1538461538461537,60.0,111
0,15,4,10,0.6666666666666666,2.5,0.0,110
135,35,19,15,0.42857142857142855,0.7894736842105263,96.42857142857143,103
31,34,17,14,0.4117647058823529,0.8235294117647058,22.142857142857142,97
26,30,16,13,0.43333333333333335,0.8125,18.571428571428573,97
77,32,15,16,0.5,1.0666666666666667,55.00000000000001,94
119,34,17,17,0.5,1.0,85.0,92
5,35,18,16,0.45714285714285713,0.8888888888888888,3.571428571428571,92
72,25,12,12,0.48,1.0,51.42857142857142,88
32,33,13,19,0.5757575757575758,1.4615384615384615,22.857142857142858,86
27,36,22,14,0.3888888888888889,0.6363636363636364,19.28571428571429,86
66,30,14,16,0.5333333333333333,1.1428571428571428,47.14285714285714,83
99,33,18,14,0.42424242424242425,0.7777777777777778,70.71428571428572,81
79,24,13,11,0.4583333333333333,0.8461538461538461,56.42857142857143,79
76,36,18,17,0.4722222222222222,0.9444444444444444,54.285714285714285,79
19,29,13,15,0.5172413793103449,1.1538461538461537,13.571428571428571,79
98,33,19,14,0.42424242424242425,0.7368421052631579,70.0,78
124,38,18,19,0.5,1.0555555555555556,88.57142857142857,77
116,22,9,12,0.5454545454545454,1.3333333333333333,82.85714285714286,77
30,22,11,9,0.4090909090909091,0.8181818181818182,21.428571428571427,77
59,12,6,6,0.5,1.0,42.142857142857146,76
23,41,18,22,0.5365853658536586,1.2222222222222223,16.428571428571427,76
97,22,11,10,0.45454545454545453,0.9090909090909091,69.28571428571428,75
16,22,8,14,0.6363636363636364,1.75,11.428571428571429,75
127,29,15,13,0.4482758620689655,0.8666666666666667,90.71428571428571,74
52,29,16,12,0.41379310344827586,0.75,37.142857142857146,74
7,38,21,16,0.42105263157894735,0.7619047619047619,5.0,74
68,40,25,15,0.375,0.6,48.57142857142857,72
71,36,15,20,0.5555555555555556,1.3333333333333333,50.71428571428571,69
100,23,7,16,0.6956521739130435,2.2857142857142856,71.42857142857143,67
38,32,16,15,0.46875,0.9375,27.142857142857142,66
17,20,12,7,0.35,0.5833333333333334,12.142857142857142,66
25,29,16,13,0.4482758620689655,0.8125,17.857142857142858,64
102,38,20,17,0.4473684210526316,0.85,72.85714285714285,61
67,10,5,5,0.5,1.0,47.85714285714286,61
63,21,10,10,0.47619047619047616,1.0,45.0,61
86,52,25,26,0.5,1.04,61.42857142857143,60
113,30,14,15,0.5,1.0714285714285714,80.71428571428572,59
137,28,14,13,0.4642857142857143,0.9285714285714286,97.85714285714285,58
134,25,11,13,0.52,1.1818181818181819,95.71428571428572,58
121,21,7,14,0.6666666666666666,2.0,86.42857142857143,58
87,12,6,5,0.4166666666666667,0.8333333333333334,62.142857142857146,58
39,32,18,13,0.40625,0.7222222222222222,27.857142857142858,58
65,10,2,7,0.7,3.5,46.42857142857143,57
126,19,9,10,0.5263157894736842,1.1111111111111112,90.0,56
78,31,19,12,0.3870967741935484,0.631578947368421,55.714285714285715,56
64,16,9,6,0.375,0.6666666666666666,45.714285714285715,55
33,37,18,17,0.4594594594594595,0.9444444444444444,23.57142857142857,54
105,18,9,8,0.4444444444444444,0.8888888888888888,75.0,53
18,15,7,8,0.5333333333333333,1.1428571428571428,12.857142857142856,53
2,26,9,16,0.6153846153846154,1.7777777777777777,1.4285714285714286,52
115,24,14,10,0.4166666666666667,0.7142857142857143,82.14285714285714,51
36,21,10,10,0.47619047619047616,1.0,25.71428571428571,49
81,7,1,5,0.7142857142857143,5.0,57.85714285714286,48
8,35,22,12,0.34285714285714286,0.5454545454545454,5.714285714285714,48
9,30,16,13,0.43333333333333335,0.8125,6.428571428571428,46
40,32,19,12,0.375,0.631578947368421,28.57142857142857,45
133,19,11,7,0.3684210526315789,0.6363636363636364,95.0,44
123,11,3,8,0.7272727272727273,2.6666666666666665,87.85714285714286,44
83,39,22,17,0.4358974358974359,0.7727272727272727,59.285714285714285,42
24,5,2,3,0.6,1.5,17.142857142857142,42
120,16,7,9,0.5625,1.2857142857142858,85.71428571428571,41
6,26,13,13,0.5,1.0,4.285714285714286,41
109,11,4,6,0.5454545454545454,1.5,77.85714285714286,39
117,13,4,9,0.6923076923076923,2.25,83.57142857142857,38
15,8,3,4,0.5,1.3333333333333333,10.714285714285714,38
45,17,9,7,0.4117647058823529,0.7777777777777778,32.142857142857146,36
93,18,5,13,0.7222222222222222,2.6,66.42857142857143,35
90,16,7,8,0.5,1.1428571428571428,64.28571428571429,34
51,26,11,14,0.5384615384615384,1.2727272727272727,36.42857142857142,34
130,27,17,9,0.3333333333333333,0.5294117647058824,92.85714285714286,32
80,6,1,4,0.6666666666666666,4.0,57.14285714285714,31
136,10,4,5,0.5,1.25,97.14285714285714,30
61,11,5,5,0.45454545454545453,1.0,43.57142857142857,30
54,22,13,9,0.4090909090909091,0.6923076923076923,38.57142857142858,30
34,31,21,9,0.2903225806451613,0.42857142857142855,24.285714285714285,30
103,32,23,8,0.25,0.34782608695652173,73.57142857142858,29
101,26,17,8,0.3076923076923077,0.47058823529411764,72.14285714285714,29
28,15,8,7,0.4666666666666667,0.875,20.0,28
138,17,7,9,0.5294117647058824,1.2857142857142858,98.57142857142858,27
122,11,5,6,0.5454545454545454,1.2,87.14285714285714,27
55,5,2,2,0.4,1.0,39.285714285714285,26
95,11,7,4,0.36363636363636365,0.5714285714285714,67.85714285714286,25
10,10,2,7,0.7,3.5,7.142857142857142,21
75,18,7,10,0.5555555555555556,1.4285714285714286,53.57142857142857,20
110,8,4,4,0.5,1.0,78.57142857142857,18
70,16,9,7,0.4375,0.7777777777777778,50.0,17
35,15,8,6,0.4,0.75,25.0,17
125,9,5,4,0.4444444444444444,0.8,89.28571428571429,16
94,12,6,6,0.5,1.0,67.14285714285714,16
85,11,3,7,0.6363636363636364,2.3333333333333335,60.71428571428571,16
139,23,16,6,0.2608695652173913,0.375,99.28571428571429,13
128,9,6,2,0.2222222222222222,0.3333333333333333,91.42857142857143,12
46,6,3,3,0.5,1.0,32.857142857142854,12
74,8,4,3,0.375,0.75,52.85714285714286,11
69,7,3,4,0.5714285714285714,1.3333333333333333,49.28571428571429,11
60,6,2,2,0.3333333333333333,1.0,42.857142857142854,11
57,15,8,7,0.4666666666666667,0.875,40.714285714285715,11
44,10,5,4,0.4,0.8,31.428571428571427,11
62,3,1,2,0.6666666666666666,2.0,44.285714285714285,10
42,7,2,4,0.5714285714285714,2.0,30.0,10
91,7,3,3,0.42857142857142855,1.0,65.0,9
82,7,4,2,0.2857142857142857,0.5,58.57142857142858,9
47,12,7,4,0.3333333333333333,0.5714285714285714,33.57142857142857,9
118,5,2,2,0.4,1.0,84.28571428571429,8
48,8,4,4,0.5,1.0,34.285714285714285,8
129,7,4,2,0.2857142857142857,0.5,92.14285714285714,6
37,7,5,2,0.2857142857142857,0.4,26.42857142857143,6
4,1,0,1,1.0,1.0,2.857142857142857,6
41,8,4,3,0.375,0.75,29.28571428571429,5
132,4,2,2,0.5,1.0,94.28571428571428,4
43,7,4,2,0.2857142857142857,0.5,30.714285714285715,4
22,9,6,2,0.2222222222222222,0.3333333333333333,15.714285714285714,4
49,5,2,2,0.4,1.0,35.0,3
50,10,7,2,0.2,0.2857142857142857,35.714285714285715,2
14,1,0,1,1.0,1.0,10.0,2
74,52,24,27,0.5192307692307693,1.125,66.07142857142857,85
33,28,8,19,0.6785714285714286,2.375,29.464285714285715,85
111,61,37,22,0.36065573770491804,0.5945945945945946,99.10714285714286,79
30,66,24,40,0.6060606060606061,1.6666666666666667,26.785714285714285,78
52,40,21,18,0.45,0.8571428571428571,46.42857142857143,75
44,35,18,16,0.45714285714285713,0.8888888888888888,39.285714285714285,69
46,43,22,20,0.46511627906976744,0.9090909090909091,41.07142857142857,67
85,42,17,23,0.5476190476190477,1.3529411764705883,75.89285714285714,65
21,42,19,20,0.47619047619047616,1.0526315789473684,18.75,64
38,26,12,13,0.5,1.0833333333333333,33.92857142857143,62
0,29,9,17,0.5862068965517241,1.8888888888888888,0.0,62
16,42,18,23,0.5476190476190477,1.2777777777777777,14.285714285714285,61
104,22,9,12,0.5454545454545454,1.3333333333333333,92.85714285714286,58
54,34,14,18,0.5294117647058824,1.2857142857142858,48.214285714285715,58
22,42,19,20,0.47619047619047616,1.0526315789473684,19.642857142857142,54
11,41,18,21,0.5121951219512195,1.1666666666666667,9.821428571428571,53
70,27,11,15,0.5555555555555556,1.3636363636363635,62.5,50
87,40,23,16,0.4,0.6956521739130435,77.67857142857143,47
60,35,21,13,0.37142857142857144,0.6190476190476191,53.57142857142857,47
13,26,9,14,0.5384615384615384,1.5555555555555556,11.607142857142858,47
5,14,3,11,0.7857142857142857,3.6666666666666665,4.464285714285714,47
76,29,11,18,0.6206896551724138,1.6363636363636365,67.85714285714286,46
1,27,10,16,0.5925925925925926,1.6,0.8928571428571428,46
105,34,16,17,0.5,1.0625,93.75,45
57,24,9,15,0.625,1.6666666666666667,50.89285714285714,45
63,25,11,12,0.48,1.0909090909090908,56.25,44
59,31,18,12,0.3870967741935484,0.6666666666666666,52.67857142857143,44
2,20,7,13,0.65,1.8571428571428572,1.7857142857142856,44
37,20,8,11,0.55,1.375,33.035714285714285,43
19,29,18,10,0.3448275862068966,0.5555555555555556,16.964285714285715,43
6,28,12,15,0.5357142857142857,1.25,5.357142857142857,42
107,23,13,9,0.391304347826087,0.6923076923076923,95.53571428571429,40
61,24,13,10,0.4166666666666667,0.7692307692307693,54.46428571428571,40
56,36,18,17,0.4722222222222222,0.9444444444444444,50.0,40
9,27,14,13,0.48148148148148145,0.9285714285714286,8.035714285714286,40
66,29,13,16,0.5517241379310345,1.2307692307692308,58.92857142857143,39
80,23,10,12,0.5217391304347826,1.2,71.42857142857143,38
34,33,20,12,0.36363636363636365,0.6,30.357142857142854,37
79,23,11,11,0.4782608695652174,1.0,70.53571428571429,36
43,13,5,7,0.5384615384615384,1.4,38.392857142857146,36
39,27,16,10,0.37037037037037035,0.625,34.82142857142857,36
29,19,9,9,0.47368421052631576,1.0,25.892857142857146,36
75,16,6,9,0.5625,1.5,66.96428571428571,35
32,22,11,11,0.5,1.0,28.57142857142857,35
106,17,8,8,0.47058823529411764,1.0,94.64285714285714,34
68,18,6,11,0.6111111111111112,1.8333333333333333,60.71428571428571,34
92,22,13,9,0.4090909090909091,0.6923076923076923,82.14285714285714,33
77,18,6,11,0.6111111111111112,1.8333333333333333,68.75,33
86,24,13,10,0.4166666666666667,0.7692307692307693,76.78571428571429,31
25,18,8,10,0.5555555555555556,1.25,22.321428571428573,31
83,30,15,14,0.4666666666666667,0.9333333333333333,74.10714285714286,30
94,24,12,11,0.4583333333333333,0.9166666666666666,83.92857142857143,29
82,22,15,6,0.2727272727272727,0.4,73.21428571428571,28
24,32,18,13,0.40625,0.7222222222222222,21.428571428571427,28
7,19,6,12,0.631578947368421,2.0,6.25,28
49,10,4,6,0.6,1.5,43.75,26
4,18,6,12,0.6666666666666666,2.0,3.571428571428571,26
97,24,13,11,0.4583333333333333,0.8461538461538461,86.60714285714286,25
58,23,9,13,0.5652173913043478,1.4444444444444444,51.78571428571429,25
8,25,15,10,0.4,0.6666666666666666,7.142857142857142,24
101,11,4,7,0.6363636363636364,1.75,90.17857142857143,23
91,27,16,10,0.37037037037037035,0.625,81.25,23
55,15,6,8,0.5333333333333333,1.3333333333333333,49.107142857142854,23
51,25,15,10,0.4,0.6666666666666666,45.535714285714285,23
50,19,10,9,0.47368421052631576,0.9,44.642857142857146,23
45,16,8,7,0.4375,0.875,40.17857142857143,23
98,19,10,8,0.42105263157894735,0.8,87.5,22
36,9,4,5,0.5555555555555556,1.25,32.142857142857146,22
72,11,3,7,0.6363636363636364,2.3333333333333335,64.28571428571429,21
69,14,10,3,0.21428571428571427,0.3,61.60714285714286,21
47,14,8,5,0.35714285714285715,0.625,41.964285714285715,21
41,12,4,6,0.5,1.5,36.607142857142854,21
90,13,8,4,0.3076923076923077,0.5,80.35714285714286,20
89,25,16,8,0.32,0.5,79.46428571428571,20
65,18,9,9,0.5,1.0,58.03571428571429,19
64,18,11,7,0.3888888888888889,0.6363636363636364,57.14285714285714,19
31,14,6,5,0.35714285714285715,0.8333333333333334,27.67857142857143,19
23,18,8,9,0.5,1.125,20.535714285714285,19
95,15,9,5,0.3333333333333333,0.5555555555555556,84.82142857142857,18
78,14,8,6,0.42857142857142855,0.75,69.64285714285714,18
48,11,6,5,0.45454545454545453,0.8333333333333334,42.857142857142854,18
71,18,9,8,0.4444444444444444,0.8888888888888888,63.39285714285714,17
53,13,5,7,0.5384615384615384,1.4,47.32142857142857,17
35,9,4,4,0.4444444444444444,1.0,31.25,17
18,9,3,5,0.5555555555555556,1.6666666666666667,16.071428571428573,17
10,11,3,8,0.7272727272727273,2.6666666666666665,8.928571428571429,17
110,12,4,7,0.5833333333333334,1.75,98.21428571428571,16
42,14,8,5,0.35714285714285715,0.625,37.5,16
20,16,9,6,0.375,0.6666666666666666,17.857142857142858,16
12,14,8,6,0.42857142857142855,0.75,10.714285714285714,16
102,9,6,3,0.3333333333333333,0.5,91.07142857142857,15
